filename,video_id,start_time,end_time,duration,id,transcription,usability,bg_music,bg_noise,other_voice,only_music,only_noise,other_sounds,annotator,annotate_date_YYYYMMDD
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_120_6992.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,120,6992,6872,0,hi I'm kchoi welcome back to my channel as you can see I am sitting on the floor in front of my office setup here,0,1,0,0,0,0,0,LC,36:01.9
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_7304_11824.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,7304,11824,4520,1,it's where I have been spending a lot of time since I've started working from home and social ,0,1,0,0,0,0,0,LC,36:12.6
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_12200_16112.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,12200,16112,3912,2,distancing myself and I have a list of a few videos that I plan to film,0,1,0,0,0,0,0,LC,36:22.0
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_16280_24648.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,16280,24648,8368,3,this weekend and just when I have time in the evenings now that I'm not going to be going out for a little bit I know that the assumptions tag is pretty old ,0,1,0,0,0,0,0,LC,36:34.8
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_24808_29248.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,24808,29248,4440,4,the trend has kind of come and gone but I still wanted to do it because I do have ,0,1,0,0,0,0,0,LC,36:44.6
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_29432_34674.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,29432,34674,5242,5,quite a lot of new subscribers and I don't have too many videos that are about me so ,0,1,0,0,0,0,0,LC,36:53.9
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_34930_36986.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,34930,36986,2056,6,hopefully this can help you get to know me a little bit,0,1,0,0,0,0,0,LC,37:00.6
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_37450_42164.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,37450,42164,4714,7,better before we dive in if you want to see videos about consulting career and travel then hit ,0,1,0,0,0,0,0,LC,37:09.8
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_42444_51680.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,42444,51680,9236,8,<unc> As usual I went to Instagram_unc to get your submissions for your assumptions,1,1,0,0,0,0,0,LC,38:12.5
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_51840_52432.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,51840,52432,592,9,about me,1,0,0,0,0,0,0,LC,38:16.8
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_52744_54440.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,52744,54440,1696,10,and I went ahead and ,1,0,0,0,0,0,0,LC,38:25.4
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_54552_57616.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,54552,57616,3064,11,copied them or typed them into a note on my phone,1,0,0,0,0,0,0,LC,38:32.1
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_57984_58560.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,57984,58560,576,12,and ,1,0,0,0,0,0,0,LC,38:36.2
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_58736_59624.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,58736,59624,888,13,categorized ,1,0,0,0,0,0,0,LC,38:40.0
kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA_59760_62064.wav,kchoi_UCZ59VSFJKWLwmQhodEsVerA_dUoIYENDyA,59760,62064,2304,14,some of them so there were two,1,0,0,0,0,0,0,LC,38:45.4
