filename,video_id,start_time,end_time,duration,id,transcription,usability,bg_music,bg_noise,other_voice,only_music,only_noise,other_sounds,annotator,annotate_date_YYYYMMDD
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_0_5296.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,0,5296,5296,0,everyone's experience is different and I am simply here to share mine,0,1,0,0,0,0,0,DY,2021-06-21 10:17:11.597982
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_5496_13312.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,5496,13312,7816,1,if you would like to share your own experience of being asian american please I'd love to hear from you in the comments,0,1,0,0,0,0,1,DY,2021-06-21 10:17:27.135222
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_13496_19224.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,13496,19224,5728,2,you can also find me on Twitter or Instagram I think it's really important to reach out,0,1,0,0,0,0,1,DY,2021-06-21 10:17:38.880995
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_19496_23968.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,19496,23968,4472,3,and share each other's stories and I'm really excited to share mine,0,1,0,0,0,0,0,DY,2021-06-21 10:17:48.886098
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_24096_36320.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,24096,36320,12224,4,I got this video tag from youtuber Jenn Im she is korean american I've linked her video down below so you can check this out after watching mine <lgh> let's just- let's just get into it,0,1,0,0,0,0,0,DY,2021-06-21 10:18:08.360820
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_36448_37016.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,36448,37016,568,5,I am,1,0,0,0,0,0,0,DY,2021-06-21 10:18:13.996582
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_37144_38456.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,37144,38456,1312,6,Filipino American,1,0,0,0,0,0,0,DY,2021-06-21 10:18:32.319003
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_38848_49074.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,38848,49074,10226,7,lemme just look this up real quick number one results on Google first generation are Filipinos who were born in the Philippines and have migrated to the United States,1,0,0,0,0,0,1,DY,2021-06-21 10:18:50.063691
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_49162_54724.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,49162,54724,5562,8,second generation Filipino Americans are born in America so by that definition I am,1,0,0,0,0,0,0,DY,2021-06-21 10:19:01.417317
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_54804_59348.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,54804,59348,4544,9,second generation in nineteen seventy three my mom immigrated from,1,0,0,0,0,0,0,DY,2021-06-21 10:19:11.559891
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_59428_60828.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,59428,60828,1400,10,Manila Philippines,1,0,0,0,0,0,0,DY,2021-06-21 10:19:17.460781
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_60916_67240.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,60916,67240,6324,11,to Natchez Mississippi to work in a nursing program so she came here on a work visa,1,0,0,0,0,0,0,DY,2021-06-21 10:19:30.019690
AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q_67624_76281.wav,AireenArellano_UCJqmGQTF2DgAEvV00Es6hTQ_854O5JEr76Q,67624,76281,8657,12,then in nineteen seventy four my mom moved to Chicago to reunite with her older sister my awesome aunt who was already settled in,1,0,0,0,0,0,0,DY,2021-06-21 10:19:45.804827
